M,Issuance province,port,Brand,Model,Year of manufacture,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,General total,Country,Shape,Fuel_Type
9590.0,,Al-Qusayr Traffic Unit,Dayun,150,,,,,1.0,1.0,China,Motorcycle,Electric
9591.0,,Al-Qusayr Traffic Unit,Dayun,dy4,,,,1.0,,1.0,China,Motorcycle,Electric
9592.0,,Al-Qusayr Traffic Unit,Dayun,200,,,,,1.0,1.0,China,Motorcycle,Petrol
9593.0,,Al-Qusayr Traffic Unit,Nissan,Sunny,,,,,2.0,2.0,Japan,Sedan,Petrol
9594.0,,Al-Qusayr Traffic Unit,Nissan,Centra,,,,,1.0,1.0,Japan,Sedan,Petrol
9595.0,,Al-Qusayr Traffic Unit,Toyota,Hilux,,,,1.0,1.0,2.0,Japan,Pickup,Diesel
9596.0,,Al-Qusayr Traffic Unit,Toyota,Coaster,,,,,1.0,1.0,Japan,Bus,Diesel
9597.0,,Al-Qusayr Traffic Unit,Chevrolet,N P R,,,,2.0,,2.0,USA,Truck,Electric
9598.0,,Al-Qusayr Traffic Unit,Chevrolet,TFR,,,,,1.0,1.0,USA,Pickup,Electric
9599.0,,Al-Qusayr Traffic Unit,Bajaj,Boxer,,,,1.0,2.0,3.0,India,Motorcycle,Electric
9600.0,,Al-Qusayr Traffic Unit,VIGOREY,150,,,,2.0,,2.0,China,Motorcycle,Petrol
9601.0,,Al-Qusayr Traffic Unit,Keeway,,,,,1.0,,1.0,China,,Petrol
9602.0,,Al-Qusayr Traffic Unit,Keeway,keeway20,,,,1.0,,1.0,China,Motorcycle,Petrol
9603.0,,Al-Qusayr Traffic Unit,Volkswagen,TAYRON,,,,,1.0,1.0,Germany,SUV,Diesel
9604.0,,Al-Qusayr Traffic Unit,Bajaj,Boxer 150,,,,,1.0,1.0,India,Motorcycle,Electric
9605.0,,Al-Qusayr Traffic Unit,SouEast,S05,,,,,1.0,1.0,China,SUV,Petrol
9606.0,,Al-Qusayr Traffic Unit,Halawa,sweetness,,,,1.0,,1.0,Egypt,Motorcycle,Electric
9607.0,,Al-Qusayr Traffic Unit,Higer,,,,,1.0,,1.0,China,,Electric
9608.0,,Al-Qusayr Traffic Unit,Abaza,,,,,,1.0,1.0,Egypt,,Petrol
9609.0,,Al-Qusayr Traffic Unit,Peugeot,3008,,,,,1.0,1.0,France,SUV,Petrol
9610.0,,Al-Qusayr Traffic Unit,MG,5,1.0,,,,,1.0,China,Sedan,Electric
9611.0,,Ras Gharib Traffic Unit,Haojiang,,,,1.0,,7.0,8.0,China,,Electric
9612.0,,Ras Gharib Traffic Unit,VIGOREY,150,,,,1.0,3.0,4.0,China,Motorcycle,Petrol
9613.0,,Ras Gharib Traffic Unit,Chevrolet,Optra,,,,,2.0,2.0,USA,Sedan,Petrol
9614.0,,Ras Gharib Traffic Unit,Chevrolet,RT 95,,,,,1.0,1.0,USA,Truck,Petrol
9615.0,,Ras Gharib Traffic Unit,Chery,Tego 8,,,,,1.0,1.0,China,SUV,Petrol
9616.0,,Ras Gharib Traffic Unit,Chery,Tiggo 4 Pro,,,,,1.0,1.0,China,SUV,Petrol
9617.0,,Ras Gharib Traffic Unit,Higer,,,,,2.0,,2.0,China,,Electric
9618.0,,Ras Gharib Traffic Unit,Nissan,Sunny,,,,,2.0,2.0,Japan,Sedan,Petrol
9619.0,,Ras Gharib Traffic Unit,MG,one,,,,,1.0,1.0,China,SUV,Petrol
9620.0,,Ras Gharib Traffic Unit,MG,GT,,,,,1.0,1.0,China,Sedan,Petrol
9621.0,,Ras Gharib Traffic Unit,CMG,CMG,1.0,,,,,1.0,China,Motorcycle,Electric
9622.0,,Ras Gharib Traffic Unit,Changan,cs55,,,,,1.0,1.0,China,SUV,Electric
9623.0,,Ras Gharib Traffic Unit,El masreya,,,,,1.0,,1.0,Egypt,,Petrol
9624.0,,Ras Gharib Traffic Unit,Toyota,Corolla,,,,,1.0,1.0,Japan,Sedan,Petrol
9625.0,,Ras Gharib Traffic Unit,GAC,GS4 MAX,,,,,1.0,1.0,China,SUV,Petrol
9626.0,,Ras Gharib Traffic Unit,Abaza,,,,,,1.0,1.0,Egypt,,Petrol
9627.0,,Ras Gharib Traffic Unit,Isuzu,NPR,,,,,1.0,1.0,Japan,Truck,Diesel
9628.0,,Ras Gharib Traffic Unit,Haval,H6,,,,,1.0,1.0,China,SUV,Petrol
9629.0,,Ras Gharib Traffic Unit,Dayun,150,,,,,1.0,1.0,China,Motorcycle,Electric
9630.0,,Ras Gharib Traffic Unit,Hyundai,Elantra AD,,,,,1.0,1.0,South Korea,Sedan,Petrol
9631.0,,Marsa Alam traffic unit,Haojiang,,,,,5.0,3.0,8.0,China,,Electric
9632.0,,Marsa Alam traffic unit,Nissan,Navara,,,,,2.0,2.0,Japan,Pickup,Diesel
9633.0,,Marsa Alam traffic unit,Nissan,S/C,1.0,,,,,1.0,Japan,Pickup,Petrol
9634.0,,Marsa Alam traffic unit,Nissan,D 22,1.0,,,,,1.0,Japan,Pickup,Electric
9635.0,,Marsa Alam traffic unit,Nissan,D/C,1.0,,,,,1.0,Japan,Pickup,Electric
9636.0,,Marsa Alam traffic unit,Toyota,Hilux,,,,2.0,,2.0,Japan,Pickup,Diesel
9637.0,,Marsa Alam traffic unit,Toyota,Fortuner,,,,,1.0,1.0,Japan,SUV,Diesel
9638.0,,Marsa Alam traffic unit,Chevrolet,Captiva,,,,,1.0,1.0,USA,SUV,Petrol
9639.0,,Marsa Alam traffic unit,Chevrolet,TFR,,,,,1.0,1.0,USA,Pickup,Electric
9640.0,,Marsa Alam traffic unit,Haojiang,,,,,1.0,,1.0,China,,Electric
9641.0,,Marsa Alam traffic unit,Great Wall,,1.0,,,,,1.0,China,,Diesel
9642.0,,Marsa Alam traffic unit,Mercedes-Benz,glc300,,,,,1.0,1.0,Germany,SUV,Petrol
9643.0,,Marsa Alam traffic unit,VIGOREY,150,,,1.0,,,1.0,China,Motorcycle,Petrol
9644.0,Kafr El-Sheikh,Kafr El Sheikh Traffic Unit,Dayun,150,1.0,1.0,4.0,13.0,31.0,50.0,China,Motorcycle,Electric
9645.0,,Kafr El Sheikh Traffic Unit,Dayun,DY150,2.0,,,2.0,,4.0,China,Motorcycle,Electric
9646.0,,Kafr El Sheikh Traffic Unit,Dayun,200,,,1.0,1.0,,2.0,China,Motorcycle,Petrol
9647.0,,Kafr El Sheikh Traffic Unit,Chevrolet,TFR,,,,,43.0,43.0,USA,Pickup,Electric
9648.0,,Kafr El Sheikh Traffic Unit,Chevrolet,N P R,,,,,3.0,3.0,USA,Truck,Electric
9649.0,,Kafr El Sheikh Traffic Unit,Chevrolet,Optra,,,,,1.0,1.0,USA,Sedan,Petrol
9650.0,,Kafr El Sheikh Traffic Unit,Haojiang,,4.0,1.0,1.0,9.0,15.0,30.0,China,,Electric
9651.0,,Kafr El Sheikh Traffic Unit,CMG,CMG,1.0,,1.0,5.0,5.0,12.0,China,Motorcycle,Electric
9652.0,,Kafr El Sheikh Traffic Unit,MG,ZS,,,,1.0,6.0,7.0,China,SUV,Petrol
9653.0,,Kafr El Sheikh Traffic Unit,MG,RX5,,,,,1.0,1.0,China,SUV,Petrol
9654.0,,Kafr El Sheikh Traffic Unit,MG,5,,,,,1.0,1.0,China,Sedan,Electric
9655.0,,Kafr El Sheikh Traffic Unit,MG,GT,,,,1.0,,1.0,China,Sedan,Petrol
9656.0,,Kafr El Sheikh Traffic Unit,Hyundai,Tucson,1.0,2.0,,1.0,,4.0,South Korea,SUV,Petrol
9657.0,,Kafr El Sheikh Traffic Unit,Hyundai,Elantra,,,,,2.0,2.0,South Korea,Sedan,Petrol
9658.0,,Kafr El Sheikh Traffic Unit,Hyundai,Tucson NX4,,,,,1.0,1.0,South Korea,SUV,Petrol
9659.0,,Kafr El Sheikh Traffic Unit,Hyundai,Accent,,,,,1.0,1.0,South Korea,Sedan,Petrol
9660.0,,Kafr El Sheikh Traffic Unit,Hyundai,Elantra HD,,1.0,,,,1.0,South Korea,Sedan,Petrol
9661.0,,Kafr El Sheikh Traffic Unit,Suzuki,Suzuki microbus,,3.0,1.0,,,4.0,Japan,Van,Electric
9662.0,,Kafr El Sheikh Traffic Unit,Suzuki,Super curry,,,1.0,,,1.0,Japan,Pickup,Petrol
9663.0,,Kafr El Sheikh Traffic Unit,Suzuki,Van,,1.0,,,,1.0,Japan,Van,Electric
9664.0,,Kafr El Sheikh Traffic Unit,Suzuki,Suzuki,,1.0,,,,1.0,Japan,Sedan,Electric
9665.0,,Kafr El Sheikh Traffic Unit,Suzuki,Swift.,,,,,1.0,1.0,Japan,Hatchback,Electric
9666.0,,Kafr El Sheikh Traffic Unit,Nissan,Sunny,,,,,8.0,8.0,Japan,Sedan,Petrol
9667.0,,Kafr El Sheikh Traffic Unit,Toyota,Corolla,,,,2.0,4.0,6.0,Japan,Sedan,Petrol
9668.0,,Kafr El Sheikh Traffic Unit,Toyota,Urban Cruiser,,,,,1.0,1.0,Japan,SUV,Petrol
9669.0,,Kafr El Sheikh Traffic Unit,Chery,Tiggo 7 pro max,,,,,2.0,2.0,China,SUV,Petrol
9670.0,,Kafr El Sheikh Traffic Unit,Chery,Arrizo 5,,,,,2.0,2.0,China,Sedan,Petrol
9671.0,,Kafr El Sheikh Traffic Unit,Chery,Tiggo 8 Pro Max,,,,,1.0,1.0,China,SUV,Petrol
9672.0,,Kafr El Sheikh Traffic Unit,Chery,Tejo7,,,,,1.0,1.0,China,SUV,Petrol
9673.0,,Kafr El Sheikh Traffic Unit,Shineray,x30,,,,,6.0,6.0,China,Van,Petrol
9674.0,,Kafr El Sheikh Traffic Unit,Škoda,Octavia,,,,1.0,2.0,3.0,Czech Republic,Sedan,Electric
9675.0,,Kafr El Sheikh Traffic Unit,Škoda,Kodiak,,,1.0,,1.0,2.0,Czech Republic,SUV,Petrol
9676.0,,Kafr El Sheikh Traffic Unit,Škoda,Superb,,,1.0,,,1.0,Czech Republic,Sedan,Petrol
9677.0,,Kafr El Sheikh Traffic Unit,VIGOREY,150,,,1.0,2.0,,3.0,China,Motorcycle,Petrol
9678.0,,Kafr El Sheikh Traffic Unit,VIGOREY,200,,,1.0,1.0,,2.0,China,Motorcycle,Petrol
9679.0,,Kafr El Sheikh Traffic Unit,Kia,Sportage,,,2.0,1.0,,3.0,South Korea,SUV,Petrol
9680.0,,Kafr El Sheikh Traffic Unit,Kia,Sorrento,,,1.0,,,1.0,South Korea,SUV,Petrol
9681.0,,Kafr El Sheikh Traffic Unit,Bajaj,Boxer,,,,2.0,2.0,4.0,India,Motorcycle,Electric
9682.0,,Kafr El Sheikh Traffic Unit,Isuzu,D-MAX,,,,,2.0,2.0,Japan,Pickup,Diesel
9683.0,,Kafr El Sheikh Traffic Unit,Isuzu,NPR6SN,,,,,1.0,1.0,Japan,Truck,Diesel
9684.0,,Kafr El Sheikh Traffic Unit,Peugeot,408,,,,,2.0,2.0,France,Sedan,Petrol
9685.0,,Kafr El Sheikh Traffic Unit,Peugeot,5008,,,,,1.0,1.0,France,SUV,Diesel
9686.0,,Kafr El Sheikh Traffic Unit,Changan,CS55 PLUS,,,,,2.0,2.0,China,SUV,Petrol
9687.0,,Kafr El Sheikh Traffic Unit,Changan,cs55,,,,,1.0,1.0,China,SUV,Electric
9688.0,,Kafr El Sheikh Traffic Unit,SouEast,S06,,,,,2.0,2.0,China,SUV,Petrol
9689.0,,Kafr El Sheikh Traffic Unit,SouEast,S05,,,,,1.0,1.0,China,SUV,Petrol
9690.0,,Kafr El Sheikh Traffic Unit,Gator,X70 FL,,,,,1.0,1.0,USA,SUV,Petrol
9691.0,,Kafr El Sheikh Traffic Unit,Gator,DASHING,,,,,1.0,1.0,USA,SUV,Petrol
9692.0,,Kafr El Sheikh Traffic Unit,The original global,,,,,,2.0,2.0,China,,Petrol
9693.0,,Kafr El Sheikh Traffic Unit,Higer,,,1.0,,1.0,,2.0,China,,Electric
9694.0,,Kafr El Sheikh Traffic Unit,Keeway,,,,,2.0,,2.0,China,,Petrol
9695.0,,Kafr El Sheikh Traffic Unit,Ssangyong,XLV,,1.0,,,,1.0,South Korea,SUV,Petrol
9696.0,,Kafr El Sheikh Traffic Unit,Ssangyong,TORRES,,1.0,,,,1.0,South Korea,SUV,Electric
9697.0,,Kafr El Sheikh Traffic Unit,International,,,,,,2.0,2.0,USA,,Petrol
9698.0,,Kafr El Sheikh Traffic Unit,Renault,Taliant,,,,,2.0,2.0,France,Sedan,Petrol
9699.0,,Kafr El Sheikh Traffic Unit,PNE,,1.0,1.0,,,,2.0,China,,Petrol
9700.0,,Kafr El Sheikh Traffic Unit,JAC,js2,,,,,1.0,1.0,China,SUV,Electric
9701.0,,Kafr El Sheikh Traffic Unit,BYD,SEAGULL,,,,1.0,,1.0,China,Hatchback,Electric
9702.0,,Kafr El Sheikh Traffic Unit,Golden Dragon,Dragon,,,,,1.0,1.0,China,Bus,Electric
9703.0,,Kafr El Sheikh Traffic Unit,Zemex,,,,,,1.0,1.0,China,,Electric
9704.0,,Kafr El Sheikh Traffic Unit,Land Rover,VELAR,,,,1.0,,1.0,UK,SUV,Diesel
9705.0,,Kafr El Sheikh Traffic Unit,Halawa,sweetness,,,,1.0,,1.0,Egypt,Motorcycle,Electric
9706.0,,Kafr El Sheikh Traffic Unit,KYC,V3,,,,,1.0,1.0,China,Pickup,Petrol
9707.0,,Kafr El Sheikh Traffic Unit,SEAT,Leon,,,,,1.0,1.0,Spain,Hatchback,Petrol
9708.0,,Kafr El Sheikh Traffic Unit,Audi,A5,,,,1.0,,1.0,Germany,Coupe,Petrol
9709.0,,Kafr El Sheikh Traffic Unit,Proton,Saga,,,,,1.0,1.0,Malaysia,Sedan,Petrol
9710.0,,Kafr El Sheikh Traffic Unit,SYM,Scooter,,,,1.0,,1.0,Taiwan,Motorcycle,Electric
9711.0,,Kafr El Sheikh Traffic Unit,Volkswagen,TERAMONT,,,1.0,,,1.0,Germany,SUV,Electric
9711.0,,Kafr El Sheikh Traffic Unit,Volkswagen,TERAMONT,,,1.0,,,1.0,Germany,SUV,Diesel
9712.0,,Kafr El Sheikh Traffic Unit,Haojiang,,,,,1.0,,1.0,China,,Electric
9713.0,,Kafr El Sheikh Traffic Unit,Mercedes-Benz,C-180,,,,,1.0,1.0,Germany,Sedan,Electric
9714.0,,Kafr El Sheikh Traffic Unit,Rock,,,1.0,,,,1.0,China,,Electric
9715.0,,Kafr El Sheikh Traffic Unit,KGM,ACTYON,,,,,1.0,1.0,South Korea,SUV,Petrol
9716.0,,Hamoul Traffic Unit,Chevrolet,TFR,,,,1.0,25.0,26.0,USA,Pickup,Electric
9717.0,,Hamoul Traffic Unit,Chevrolet,N P R,,,,1.0,3.0,4.0,USA,Truck,Electric
9718.0,,Hamoul Traffic Unit,Chevrolet,Captiva,,1.0,,,,1.0,USA,SUV,Petrol
9719.0,,Hamoul Traffic Unit,Haojiang,,,,1.0,5.0,9.0,15.0,China,,Electric
9720.0,,Hamoul Traffic Unit,Kia,Sportage,1.0,2.0,,1.0,1.0,5.0,South Korea,SUV,Petrol
9721.0,,Hamoul Traffic Unit,Kia,Sorrento,1.0,,,,,1.0,South Korea,SUV,Petrol
9722.0,,Hamoul Traffic Unit,Nissan,Sunny,,,,,4.0,4.0,Japan,Sedan,Petrol
9723.0,,Hamoul Traffic Unit,Mitsubishi,XPANDER CROSS,,,,2.0,,2.0,Japan,Minivan,Petrol
9724.0,,Hamoul Traffic Unit,Mitsubishi,Eclipse,,,1.0,,,1.0,Japan,Coupe,Petrol
9725.0,,Hamoul Traffic Unit,Mitsubishi,Eclipse Cross,,,1.0,,,1.0,Japan,SUV,Petrol
9726.0,,Hamoul Traffic Unit,Volkswagen,Tiguan,,,,1.0,1.0,2.0,Germany,SUV,Petrol
9727.0,,Hamoul Traffic Unit,Volkswagen,TAYRON,,,,,1.0,1.0,Germany,SUV,Diesel
9728.0,,Hamoul Traffic Unit,BAIC,U5 PLUS,,,,1.0,2.0,3.0,China,Sedan,Petrol
9729.0,,Hamoul Traffic Unit,Isuzu,D-MAX,,,,1.0,2.0,3.0,Japan,Pickup,Diesel
9730.0,,Hamoul Traffic Unit,Dayun,DY150,,,,1.0,1.0,2.0,China,Motorcycle,Electric
9731.0,,Hamoul Traffic Unit,Dayun,150,,,,,1.0,1.0,China,Motorcycle,Electric
9732.0,,Hamoul Traffic Unit,PNE,,,,,2.0,1.0,3.0,China,,Petrol
9733.0,,Hamoul Traffic Unit,International,,,,,,2.0,2.0,USA,,Petrol
9734.0,,Hamoul Traffic Unit,Hyundai,Tucson,,,,1.0,,1.0,South Korea,SUV,Petrol
9735.0,,Hamoul Traffic Unit,Hyundai,Avante,,1.0,,,,1.0,South Korea,Sedan,Electric
9736.0,,Hamoul Traffic Unit,Changan,CS55 PLUS,,,,,2.0,2.0,China,SUV,Petrol
9737.0,,Hamoul Traffic Unit,MG,ZS,,,,,1.0,1.0,China,SUV,Petrol
9738.0,,Hamoul Traffic Unit,MG,5,,,,,1.0,1.0,China,Sedan,Electric
9739.0,,Hamoul Traffic Unit,Škoda,Kodiak,,,,,2.0,2.0,Czech Republic,SUV,Petrol
9740.0,,Hamoul Traffic Unit,Gator,T-2,,,,,2.0,2.0,USA,SUV,Petrol
9741.0,,Hamoul Traffic Unit,Renault,AUSTRAL,,,,,1.0,1.0,France,SUV,Petrol
9742.0,,Hamoul Traffic Unit,King Long,XMQ6500,,,,,1.0,1.0,China,Bus,Electric
9743.0,,Hamoul Traffic Unit,El wataneya,2023,,,,,1.0,1.0,Egypt,Truck,Petrol
9744.0,,Hamoul Traffic Unit,Suzuki,Swift.,,,,,1.0,1.0,Japan,Hatchback,Electric
9745.0,,Hamoul Traffic Unit,Abaza,,,,,,1.0,1.0,Egypt,,Petrol
9746.0,,Hamoul Traffic Unit,The original global,,,,,,1.0,1.0,China,,Petrol
9747.0,,Hamoul Traffic Unit,CMG,CNG200,,,,1.0,,1.0,China,Motorcycle,Petrol
9748.0,,Hamoul Traffic Unit,Haojiang,,,,,,1.0,1.0,China,,Electric
9749.0,,Hamoul Traffic Unit,Toyota,Corolla,,,,,1.0,1.0,Japan,Sedan,Petrol
9750.0,,Hamoul Traffic Unit,Bajaj,Boxer,,,,,1.0,1.0,India,Motorcycle,Electric
9751.0,,Hamoul Traffic Unit,Golden Dragon,Dragon,,,,,1.0,1.0,China,Bus,Electric
9752.0,,Hamoul Traffic Unit,VIGOREY,150,,,,,1.0,1.0,China,Motorcycle,Petrol
9753.0,,Hamoul Traffic Unit,Conquest,,,,,,1.0,1.0,Generic,,Petrol
9754.0,,Hamoul Traffic Unit,Keeway,,,,,1.0,,1.0,China,,Petrol
9755.0,,Hamoul Traffic Unit,Chery,Arrizo 5,,,,,1.0,1.0,China,Sedan,Petrol
9756.0,,Hamoul Traffic Unit,Haval,H6,,,,,1.0,1.0,China,SUV,Petrol
9757.0,,Sidi Salem traffic unit,Chevrolet,TFR,1.0,,,,42.0,43.0,USA,Pickup,Electric
9758.0,,Sidi Salem traffic unit,Chevrolet,N P R,1.0,,,,3.0,4.0,USA,Truck,Electric
9759.0,,Sidi Salem traffic unit,Haojiang,,1.0,,,8.0,13.0,22.0,China,,Electric
9760.0,,Sidi Salem traffic unit,Bajaj,Boxer,,,1.0,1.0,1.0,3.0,India,Motorcycle,Electric
9761.0,,Sidi Salem traffic unit,Bajaj,Indian,2.0,,,,,2.0,India,Motorcycle,Electric
9762.0,,Sidi Salem traffic unit,Hyundai,Tucson,,,1.0,1.0,,2.0,South Korea,SUV,Petrol
9763.0,,Sidi Salem traffic unit,Hyundai,Tucson NX4,,,,,1.0,1.0,South Korea,SUV,Petrol
9764.0,,Sidi Salem traffic unit,Hyundai,Accent,,,,,1.0,1.0,South Korea,Sedan,Petrol
9765.0,,Sidi Salem traffic unit,Kia,Sportage,,1.0,,1.0,,2.0,South Korea,SUV,Petrol
9766.0,,Sidi Salem traffic unit,Kia,Seltos,,,1.0,,,1.0,South Korea,SUV,Petrol
9767.0,,Sidi Salem traffic unit,Dayun,d y 11,,,,3.0,,3.0,China,Motorcycle,Petrol
9768.0,,Sidi Salem traffic unit,Nissan,Sunny,,,,,3.0,3.0,Japan,Sedan,Petrol
9769.0,,Sidi Salem traffic unit,Changan,CS55 PLUS,,,,,1.0,1.0,China,SUV,Petrol
9770.0,,Sidi Salem traffic unit,Changan,cs55,,,,,1.0,1.0,China,SUV,Electric
9771.0,,Sidi Salem traffic unit,CMG,CMG,,,,1.0,,1.0,China,Motorcycle,Electric
9772.0,,Sidi Salem traffic unit,VIGOREY,200,,,,,1.0,1.0,China,Motorcycle,Petrol
9773.0,,Sidi Salem traffic unit,Chery,Tiggo 7 pro max,,,,,1.0,1.0,China,SUV,Petrol
9774.0,,Sidi Salem traffic unit,Volkswagen,Tiguan,,,,,1.0,1.0,Germany,SUV,Petrol
9775.0,,Sidi Salem traffic unit,Kaiyi,X3 PRO,,,,,1.0,1.0,China,SUV,Petrol
9776.0,,Sidi Salem traffic unit,Deepal,S07,,,,,1.0,1.0,China,SUV,Electric
9777.0,,Sidi Salem traffic unit,King Long,XMQ6500,1.0,,,,,1.0,China,Bus,Electric
9778.0,,Sidi Salem traffic unit,Haojiang,,,,,1.0,,1.0,China,,Electric
9779.0,,Sidi Salem traffic unit,The original global,,,,,,1.0,1.0,China,,Petrol
9780.0,,Sidi Salem traffic unit,MG,ZS,,,,,1.0,1.0,China,SUV,Petrol
9781.0,,Sidi Salem traffic unit,International,,,,,1.0,,1.0,USA,,Petrol
9782.0,,Sidi Salem traffic unit,Benelli,SYM,,,1.0,,,1.0,China,Motorcycle,Petrol
9783.0,,Sidi Salem traffic unit,Haval,jolion,,,,,1.0,1.0,China,SUV,Petrol
9784.0,,Qalin Traffic Unit,Haojiang,,2.0,,1.0,9.0,16.0,28.0,China,,Electric
9785.0,,Qalin Traffic Unit,Chevrolet,TFR,,,,,13.0,13.0,USA,Pickup,Electric
9786.0,,Qalin Traffic Unit,Chevrolet,N P R,,,1.0,,1.0,2.0,USA,Truck,Electric
9787.0,,Qalin Traffic Unit,Chevrolet,Optra,,,,,1.0,1.0,USA,Sedan,Petrol
9788.0,,Qalin Traffic Unit,Dayun,150,,,,2.0,7.0,9.0,China,Motorcycle,Electric
9789.0,,Qalin Traffic Unit,Dayun,DY300,,,,,1.0,1.0,China,Motorcycle,Petrol
9790.0,,Qalin Traffic Unit,Bajaj,Boxer,1.0,,,,6.0,7.0,India,Motorcycle,Electric
9791.0,,Qalin Traffic Unit,Nissan,Sunny,,,,,3.0,3.0,Japan,Sedan,Petrol
9792.0,,Qalin Traffic Unit,Nissan,Navara,,,,,1.0,1.0,Japan,Pickup,Diesel
9793.0,,Qalin Traffic Unit,MG,ZS,,,,,3.0,3.0,China,SUV,Petrol
9794.0,,Qalin Traffic Unit,MG,5,,,,,1.0,1.0,China,Sedan,Electric
9795.0,,Qalin Traffic Unit,Mitsubishi,XPANDER CROSS,,,,,1.0,1.0,Japan,Minivan,Petrol
9796.0,,Qalin Traffic Unit,Mitsubishi,Eclipse Cross,,,,1.0,,1.0,Japan,SUV,Petrol
9797.0,,Qalin Traffic Unit,VIGOREY,200,1.0,,,,1.0,2.0,China,Motorcycle,Petrol
9798.0,,Qalin Traffic Unit,Keeway,,,,,1.0,1.0,2.0,China,,Petrol
9799.0,,Qalin Traffic Unit,Škoda,Kodiak,,,1.0,,,1.0,Czech Republic,SUV,Petrol
9800.0,,Qalin Traffic Unit,Daewoo,1500,,,,,1.0,1.0,South Korea,Sedan,Petrol
9801.0,,Qalin Traffic Unit,GAC,EMZOOM,,,,,1.0,1.0,China,SUV,Petrol
9802.0,,Qalin Traffic Unit,Kia,Sportage,,,,1.0,,1.0,South Korea,SUV,Petrol
9803.0,,Qalin Traffic Unit,Abaza,,,,,,1.0,1.0,Egypt,,Petrol
9804.0,,Qalin Traffic Unit,Haval,H6,,,,,1.0,1.0,China,SUV,Petrol
9805.0,,Disuq Traffic Unit,Chevrolet,TFR,,,,,15.0,15.0,USA,Pickup,Electric
9806.0,,Disuq Traffic Unit,Chevrolet,N P R,,,,,4.0,4.0,USA,Truck,Electric
9807.0,,Disuq Traffic Unit,Chevrolet,Optra,,,,,1.0,1.0,USA,Sedan,Petrol
9808.0,,Disuq Traffic Unit,Chevrolet,NQR 71,,,,,1.0,1.0,USA,Truck,Petrol
9809.0,,Disuq Traffic Unit,Haojiang,,,2.0,1.0,8.0,7.0,18.0,China,,Electric
9810.0,,Disuq Traffic Unit,Bajaj,Indian,5.0,,,,,5.0,India,Motorcycle,Electric
9811.0,,Disuq Traffic Unit,Bajaj,Boxer,,,,1.0,,1.0,India,Motorcycle,Electric
9812.0,,Disuq Traffic Unit,Nissan,Centra,,,,,3.0,3.0,Japan,Sedan,Petrol
9813.0,,Disuq Traffic Unit,Nissan,Sunny,,,,,1.0,1.0,Japan,Sedan,Petrol
9814.0,,Disuq Traffic Unit,Hyundai,Tucson,,1.0,,1.0,,2.0,South Korea,SUV,Petrol
9815.0,,Disuq Traffic Unit,Hyundai,Elantra AD,,,,,1.0,1.0,South Korea,Sedan,Petrol
9816.0,,Disuq Traffic Unit,MG,ZS,,,,,1.0,1.0,China,SUV,Petrol
9817.0,,Disuq Traffic Unit,MG,5,,,,,1.0,1.0,China,Sedan,Electric
9818.0,,Disuq Traffic Unit,Golden Dragon,Dragon,,,,,2.0,2.0,China,Bus,Electric
9819.0,,Disuq Traffic Unit,CMG,CMG,,,,2.0,,2.0,China,Motorcycle,Electric
9820.0,,Disuq Traffic Unit,Mitsubishi,XPANDER CROSS,,,,2.0,,2.0,Japan,Minivan,Petrol
9821.0,,Disuq Traffic Unit,Škoda,Kodiak,,,,1.0,,1.0,Czech Republic,SUV,Petrol
9822.0,,Disuq Traffic Unit,Škoda,Octavia,,,,,1.0,1.0,Czech Republic,Sedan,Electric
9823.0,,Disuq Traffic Unit,El masreya,,1.0,,,,,1.0,Egypt,,Petrol
9824.0,,Disuq Traffic Unit,Chery,Tiggo 7 pro max,,,,,1.0,1.0,China,SUV,Petrol
9825.0,,Disuq Traffic Unit,SouEast,S05,,,,,1.0,1.0,China,SUV,Petrol
9826.0,,Disuq Traffic Unit,Volvo,FMX 480,1.0,,,,,1.0,Sweden,Truck,Diesel
9827.0,,Disuq Traffic Unit,King Long,XMQ6500,,,,,1.0,1.0,China,Bus,Electric
9828.0,,Disuq Traffic Unit,Kia,Sportage,,,1.0,,,1.0,South Korea,SUV,Petrol
9829.0,,Disuq Traffic Unit,VIGOREY,200,,,1.0,,,1.0,China,Motorcycle,Petrol
9830.0,,Disuq Traffic Unit,Halawa,Express,,,,1.0,,1.0,Egypt,Motorcycle,Electric
9831.0,,Disuq Traffic Unit,Haval,H7,,,,,1.0,1.0,China,SUV,Petrol
9832.0,,Disuq Traffic Unit,Foton,BJ6489B1PWA,,,,,1.0,1.0,China,Van,Diesel
9833.0,,Disuq Traffic Unit,Higer,,1.0,,,,,1.0,China,,Electric
9834.0,,Disuq Traffic Unit,Isuzu,D-MAX,,,,,1.0,1.0,Japan,Pickup,Diesel
9835.0,,Disuq Traffic Unit,Haojiang,,,,,1.0,,1.0,China,,Electric
9836.0,,Disuq Traffic Unit,Benelli,BENELLI,,,,1.0,,1.0,China,Motorcycle,Electric
9837.0,,Disuq Traffic Unit,Mercedes-Benz,4048,1.0,,,,,1.0,Germany,Truck,Petrol
9838.0,,Disuq Traffic Unit,Gator,T-2,,,,,1.0,1.0,USA,SUV,Petrol
9839.0,,Baltim Traffic Unit,Chevrolet,TFR,,,,,29.0,29.0,USA,Pickup,Electric
9840.0,,Baltim Traffic Unit,Chevrolet,N P R,,,,,3.0,3.0,USA,Truck,Electric
